text,emotion,source,confidence
대보협 Mr.YMCA 대회 참가 후기 좌측부터 93kg    87kg    83kg 다이어트 기간 2개월 출전종목 일반부 보디빌딩  85kg급 성적 4th   4 대회는 9월 9일 토요일에 계측하고 다음날인 10일 일요일에 열렸습니다  서울에서 대학생활을 하고있는 동생이 서포터로 경남 하동까지 함께 와줬습니다  지난번 미스터 코리아는 경북 경산에서 열리더니 이번엔 더 먼 하동까지 내려왔습니다  장거리 운전에 매우 취약한 저로서는 너무 힘들었습니다   숙소에 도착해서 프로탄 작업을 하고 바디체크를 해봅니다  원래 나가려던 대회를 10월 2째주로 계산하고 다이어트를 진행했던지라 원하는 몸상태에 도달하기에는 4주나 일찍 개봉해버린 상태의 몸 입니다  9월 10일 일요일 대회 당일 경기시간이 오후에 잡혀있어서 시합시간 전까지 숙소 근처에 있던 카페에서 시간을 보냈습니다  시합때문에 내려온 하동이지만 여행의 요소도 사이에 껴주면서 잘 즐겼습니다  서포터인 동생의 브런치를 위해 빵과 넉차러 유,놀라움,dcinside,0.6
(스압)장제사의 이틀 오늘 신발 신길 말은 바로 이자슥   지난번과 다르게 사이즈 좋은 웜블러드다 대충 삭제하니 요렇다  신발을 신다가 잠시 빼놓았는데  빼면서 삭제를 한 번 해놔서 저번 걔보다는 상태가 양호함 얘는 발이 비대칭이다  모든 말들이 대칭은 아니지만 얘 경우는 비대칭 때문에 발이 별로 안좋다  신발 신기려면 화덕에 넣고 편자를 익힌다  가스 화덕은 틀어놓으면 온도가 최대 1000도 까진가 올라간다  이거 장제필기시험에도 나왔던거 같은데 좃도 쓸모없음 편자 존나 패줌 편자는 다 맞췄지만 이자식은 발이 아픈 까다로운 놈이라 용접까지 해야한다  저 가운데 은색 쇠판은 기성품으로 나온거라 잘 맞춰서 용접만 하면 됨 예전엔 만들어서 썼는데 귀찮아서 샀다  너무 편함 역시 돈이 좋다 용접 끝  장제사도 막용접 정도는 할 줄 알면 좋다  저 파란색 망사는 왜 깔았을까  이따나옴 잘 준비된 발에 거무튀튀한 진흙을 발라준다  머드팩처럼  사실 진흙이 아니고 곰팡이  박테리아 등등의 뭐 ,기쁨,dcinside,0.6
일본일주 여행기 (完) 시리즈  일본일주 여행기   일본일주 여행기 1일차   도쿄  가와고에  1    일본일주 여행기 1일차   도쿄  가와고에  2    일본일주 여행기 2일차   가와고에  도쿄  1    일본일주 여행기 2일차   가와고에  도쿄  2    일본일주 여행기 3일차   가와고에  오미야  1    일본일주 여행기 3일차   가와고에  오미야  2    일본일주 여행기 4일차   가와고에  도쿄  우쓰노미야  1    일본일주 여행기 4일차   가와고에  도쿄  우쓰노미야  2    일본일주 여행기 5일차   우쓰노미야  닛코  1    일본일주 여행기 5일차   우쓰노미야  닛코  2    일본일주 여행기 6일차   우쓰노미야  미토  고리야마  1    일본일주 여행기 6일차   우쓰노미야  미토  고리야마  2    일본일주 여행기 7일차   고리야마  센다이  1    일본일주 여행기 7일차   고리야마  센다이  2    일본일주 여행기 8일차   센다,놀라움,dcinside,0.6
하와이안 미트 피자 파인애플과 고기를 올린피자를 구워 봤어 모든 토핑들은 초벌구이 했어 특히 파인애플은 바싹 구워서물기를 싹 날려 줬지 파인애플이 듬뿍 올라간 피자호불호가 좀    갈리지만 좋아하는 사람은 참 좋아하지 도우가 3일 냉장 발효되서도우도 쫄깃바삭하니 맛난다 고기와 파인애플 조합도꽤 괜찮은 듯    하와이안 페퍼로니 피자저 번에 하와이안 반반 피자 구웠는데하와이안 쪽이 더 맛있더라고  그래서 이 번엔 한판 다하와이안으로 구워 봤어 파인애플은 팬에서 초벌구이 했어 물기도 날리고  맛도 올리고 이번 피자는 도우 색이 잘 나온 듯새로운 스타일로 구워 봤는데나름 만족스럽다 파인애플 호불호가 좀 갈리지만  느끼함을 잡아 줘서 좋네   피자 레시피다들 연휴 잘 보내고 계십니까 저는 어제 어른이날 맞아 마지막 남은 도우를 구웠고요 도우 4개 다 소비한 기념으로피자 레시피를 올려 봅니다 도우 반죽하는게 빡세다 보니한 번에 4개씩 만들곤 합니다 반죽한 날 1개 굽고2 3일 후에 1개 더 ,혐오,dcinside,0.6
요도(妖刀)슬레이어 (1) 요도 妖刀 슬레이어  2    요도 妖刀 슬레이어  3    요도 妖刀 슬레이어  完 출처  카툰 연재 갤러리  원본 보기,중립,dcinside,0.6
[폰카] 카메라 없이 폰카만 있던 폰붕이 시절 갤럭시 s8 들고 여행다닐때 찍었던 떡보정 과보정 투성이 사진들다시 올리는 컨버터 돌린 호주 여행 사진들그레이트 오션 로드 사진들  더 많이 찍었던거 같은데 대부분은 어디 갔는지 보이지도 않는다  나머지는 그냥 호주에서 이곳저곳 다니면서 찍은곳들다시 올리는 컨버터 돌린 시드니 사진들시드니는 내가 살았던 곳이라 막상 카메라 들고 사진을 그렇게 많이 찍지 않았었네 익숙했던 장소 였어서 그랬을까  당시에 바빠서 카메라를 들 여유가 없었던 것이었을까   어찌 되었건 귀찮더라도 좀 더 찍었으면 좋았을텐데마지막 사진은 친구가 이사간 브리즈번으로 놀러 갔을때 찍은 사진 출처  디지털 사진 갤러리  원본 보기,기쁨,dcinside,0.6
PBP 1200K 후기 - 完 누군가의 영웅 시리즈  PBP 1200K   PBP 1200K 후기   完 누군가의 영웅   PBP 1200K 후기   4 집으로 돌아가는길의 시작   PBP 1200K 후기   3 마을보급소들   PBP 1200K 후기   2 시작과 동시의 사고   PBP 1200K 후기   1 계기와 시작까지   Paris Brest Paris 1200K 후기  프롤로그   PBP 하는동안 가장 많이 들은 노래와 함께 초스압                                                     씨발  일어났다 다행히 몸은 완전히 회복됐다  역시 젊은 티가 난다 남은시간은 27시간 남은거리 420km정도 아 못할거리는 아니지만 느긋하게 갈 수있는 수준은 아니다 후다닥 밥먹고 또 진통제도 챙겨먹고 바로 출발한다 자고일어난 덕에 풀 컨디션이 되서 정신없이 빠르게 달리다보니 금방 다음 CP 틴태니악에 도착했다 후 이제 쫌 쉬어볼까 하고 물통을 잡으려,기쁨,dcinside,0.6
단편만화 / 시속 1000km 익스트림 다운힐 https   m dcinside com board dcbest 134432 사랑의 유통기한   실시간 베스트 갤러리국내 최대 커뮤니티 포털 디시인사이드  힛갤러리  유저이슈 등 인터넷 트렌드 총 집합m dcinside com출처  카툰 연재 갤러리  원본 보기,기쁨,dcinside,0.6
KL - 델리 입국 후기 (으샤 인도 여행기) 쿠알라룸푸르에서 연신 먹방만 하며 쉬고있었는데 인도 비자가 나옴태국 이랑 말레이시아 스킵하고 인도 가기로 함인도가면 밥 맛대가리 없는거 잘 알고 있어서마지막 날까지 스시 바쿠테 케밥등 조짐새벽버스타고 공항가는데 제대로 정보도 없고길고 못찾아서 고생좀 했다2공항에서 1공항 가야하는데 택시기사가 너 좆된거라고 여기서 택시타거나 걸어가야하는데 걸어가면 아침에 도착한다고함그래서 공항 내 셔틀버스 타고 1공항으로 이동스벅 조지고 반쯤 누울 수 있는 자리 겨우 찾아서 취침스벅에서는 물인줄 알고 커피에 시럽 존나 부은다음에 커피 버리고 나옴델리 도착E비자 확인 받아야 하는데 도착 숙소 이름을 안적어둬서 고생좀 함담당 아저씨가 가라로 대충 써줘서 입국 성공뉴델리 역 나와서 빠간 들어가는 길이인도에서 가장 악명 높은 구간인데 아무도 나한테 관심이 없음인도가 좀 바뀌었다더니 진짜인가빠하르간지 들어가니까 여전함시끄럽고 쓸데없이 말걸고길가다가 보니까 나빈가게,기쁨,dcinside,0.6
세트병) 프리큐어 20년 즈언통의 굿즈모음 프리큐어란 20년간 끊임없이 꼴리는 마법소녀를 공급해 온 일본의 국민적 애니메이션 시리즈이다  실제로 히토미에도 많음   스케일 피규어  20년이라지만 스케일피규어  추억팔이로 가끔 나오는 초대 빼고 맥이 끊긴지 10년이 넘어서 이게 거의다임  이건 20년 즈언통의 요정 인형들 일부  20년 즈언통의 설정자료집  요즘은 표지를 쓸데없이 화려하게 만들어서 돈을 뺏어간다 20년 즈언통의 코믹스 메인장식장 사실 피규어보다는 이게 내 메인 컬렉션인데 역대 프리큐어 80명 변신아이템을 1인당 1개씩 모았음 2004 2010 2011 2013 2014 2017 2018 2021 그 외 잡다한 식완피규어 등등 20년 즈언통의 레저시트 20년 즈언통의 사인색지 20년 즈언통의 카루타 20년 즈언통의 트레이딩카드 혼모노 장르에 비하면 별거아닌데 나름 20년이나 되다보니 비쌌음 20년 즈언통  은 아니고 20년 기념으로 나온 전 캐릭터 아크릴스탠드 이건 A4,분노,dcinside,0.6
적외선 사진 쪄옴 확실히 햇빛 쨍한날 잘먹네https   www youtube com watch v LS81xpbwyjg si GRALydri6wr8HqDX 포토샵 강좌 시즌2  3 적외선 사진을 만들고 액션 배우기안녕하세요 스트로비스트 코리아 입니다 질문은 아래 사이트로 해주셔야 답변을 받으실 수 있습니다  http   www strobistkorea com포토샵  라이트룸 강좌 시즌2 입니다  라이트룸 강좌를 원하시면 아래 채널로 들어가시면 됩니다  유튜브 채널 https   www y   youtu be적외선 개조 카메라 적외선 필터 비싸던데학봉센세 덕에 돈굳었네 역시 갤주니뮤 ㅠㅠ  dc official App 연인  영화용 필름으로 찍은 다대포 바닷가Nikon f80sTokina 16 28mm f2 8 FFCinestill 800T  dc official App불꽃축제사진  망함 망할 야봇대 여기까진 먼가 펑키하게 망함이건 군중잔상그나마 이게 젤나은거같은데 역시 야봇대가  ,분노,dcinside,0.6
싱글벙글 내 작은 정원 가짜 같이 보이지만 진짜 살아있는 이끼와 꽃임 자랑할데가 여기밖에 없는거 같아서   하우스와 소품은 직접 다 내가 만든거    dc official App  싱글벙글 와이어 공예사람들 반응이 좋으니 하나만 더 올리자 우리나라에 입체적으로 하는 사람들이 없어서혼자 끙끙거리면서 꼬아 보았다어디서 배운적 없이 처음 만든건데 이 정도면 ㅍㅌㅊ 냐   dc official App출처  싱글벙글 지구촌 갤러리  원본 보기,놀라움,dcinside,0.6
일붕이 여름 철덕질 하고온거 핑까좀 여름이 해가 긴건 좋았는데   전체적으로 더워서 혼났다 ㄹㅇ루덕분에 일정중 2 3일은 아무것도 안하고 호텔에서 죽치고 있기도 했는데암튼 갬 성사진은 많이 담은거같아서 결론적으론 행복한 여행이었습니다 라고 말할수 있음ㅋㅋㅋㅋ겨울에 눈천지 일본도 보러가고싶다5월 큐슈한바퀴 철덕여행 사진들 보구가 보러가기철덕이 7주동안 여행하면서 찍은 사진들 보구 가 보러가기출처  일본여행   관동이외 갤러리  원본 보기,기쁨,dcinside,0.6
전 특수부대 저격수 예비군 갔다 온 만화 인스타에서 호공이라는 이름으로 일상툰 그립니다상남자특 그림판으로 만화 그림대한민국 국군 장병 화이팅출처  카툰 연재 갤러리  원본 보기,분노,dcinside,0.6
전에 주워서 키웠던 응애참새 아래아래 글 보고 생각나서 적는데 이놈이 내가 앵이 키우게 된 계기임 제작년쯤 자전거타고 집 가는길에 산업도로에서 참새새끼를 한마리 주웠음 오물이랑 기름 다 묻어서 깃털도 빠져있고 날개도 채 안자라서 전혀 날지도 못함 완전 도로라 나무도 없고 어미새가 있을만한 곳도 없어 그냥 대려옴 설탕물좀 맥이니 살아남 무슨 광산에서 나온줄 사람을 엄청 무서워 하다가 물주고 밀웜체액 짜서 주니까 안무서워 하더라 지금보니 말 존나 안듣게 생겼는데 여간 전에 시골집 제비도 떨어진거 이유식 맥여키워서 날린 경험도 있고 병아리도 키워봐서 키워보기로함 이유식이 없어서 미숫가루 노른자 밀웜 갈아서 2시간마다 맥였음 이틀정도 있으니 기름이랑 뭐 묻은게 피부병처럼 되어서 여드름같은거 나고 깃털이 자꾸 빠져가지고 목욕 시켜봤는디 까만색이 안빠지더라 효과도 없고 그래서 퐁퐁 약하게 풀어서 씻김 조류갤 올리니 아주그냥 좆문가새끼들 총 출동해서 이소중인거 납치를 했다니 퐁퐁하면 뒤진다 쌩 ,슬픔,dcinside,0.6
위증리) 혼자서 하는 스코틀랜드 증류소 여행 위증리  혼자서 하는 스코틀랜드 증류소 여행  여름  0  프롤로그  자세한 내용은 링크 클릭  안녕하세요  간간히 지나가던 지방러 입니다  항상 눈팅으로 정보만 얻고 가다가  이번에 정보를 드릴 수 있는게 있는 것 같아 글을 작성해보려 합니다  이번 여름 자발적 노예가 되기 직전 혼자 영국이랑 아일랜드를 돌고 왔습니다 여행 기간 중 증류소 여행만 치자면 스페이사이드 더프타운  3박 4일   아일라 3박 4일   캠벨타운 2박 3일이렇게 다녀왔으며  제가 다녀온 증류소는 다음과 같습니다 투어  스트라스아일라  글렌알라키  글렌피딕  맥켈란   아드벡  라프로익  브룩라디  킬호만   스프링뱅크  글렌스코시아테이스팅  아벨라워   브룩라디증류소 바만 이용  글렌모레이   보모어기타  스페이사이드 쿠퍼리지사실 다른 투어를 통해 블레어 아솔도 가고  글라스고의 클라이드 사이드도 다녀왔지만  굳이 필요한 정보는 아닐 것 같아 생략하겠습니다 사실 ,기쁨,dcinside,0.6
"세계 3대 게임 행사, 게임스컴을 가보다 (행사편 上) 먼 나라 와서 고생이나 하고 힘드네    SNS에서 뜬 게임스컴 광고                                     당장가자  시리즈  게임스컴 후기   세계 3대 게임 행사 게임스컴을 가보다  행사편 下  본 글에서는 행사 자체를 다룹니다 코스  서브컬쳐 관련은 따로 게시합니다 이동경로 실화냐    렌트카 타야겠네ㅋㅋㅋㅋ 하지만 독일 운전은 무서우니 얌전히 표 끊자 기차를 타는 제일 첫번째 역 토요일 표는 매진  금요일은 일정 일요일 밖에 못가서 오픈 시간 맞춰 일찍 출발했다 아니 근데 싯ㅍ 기차가 취소 됐다고   걱정마라 연착과 취소가 빈번한 독일은 앱에서부터 대신 탈 수 있는 기차를 알려준다 프랑크푸르트 역에서 갈아타고 쾰른 메쎄역 도착 걸어서 10분 정도면 행사장에 도착한다 행사 오픈 전에 빠르게 빅맥 조지자 저 감자튀김 맛있더라 모양이 특이하니 식감이 제대로 삶 여긴 나이별로 팔찌 색이 다르다 일반인 ",혐오,dcinside,0.6
